frame,hp_p1,hp_p2,x_p1,x_p2,distance,action_id
50076,86.0,97.0,504.0,584.0,80.0,0
50077,84.0,97.0,504.0,584.0,80.0,9
50078,82.0,97.0,504.0,584.0,80.0,9
50079,82.0,97.0,504.0,584.0,80.0,9
50080,75.0,94.0,504.0,584.0,80.0,5
50081,73.0,94.0,504.0,584.0,80.0,9
50082,70.0,94.0,504.0,584.0,80.0,3
50083,63.0,94.0,504.0,584.0,80.0,0
50084,61.0,94.0,504.0,584.0,80.0,9
50085,59.0,94.0,504.0,584.0,80.0,9
50086,52.0,91.0,504.0,584.0,80.0,5
50087,52.0,91.0,504.0,584.0,80.0,9
50088,52.0,91.0,504.0,584.0,80.0,9
50089,50.0,91.0,504.0,584.0,80.0,9
50090,48.0,91.0,504.0,584.0,80.0,9
50091,48.0,91.0,504.0,584.0,80.0,9
50092,46.0,91.0,504.0,584.0,80.0,9
50093,46.0,91.0,504.0,584.0,80.0,9
50094,46.0,91.0,504.0,584.0,80.0,9
50095,44.0,91.0,504.0,584.0,80.0,9
50096,37.0,88.0,504.0,584.0,80.0,5
50097,30.0,88.0,504.0,584.0,80.0,3
50098,30.0,88.0,504.0,584.0,80.0,9
50099,28.0,88.0,504.0,584.0,80.0,9
50100,28.0,88.0,504.0,584.0,80.0,9
50101,28.0,88.0,504.0,584.0,80.0,9
50102,26.0,88.0,504.0,584.0,80.0,9
50103,24.0,88.0,504.0,584.0,80.0,9
50104,17.0,85.0,504.0,584.0,80.0,5
50105,17.0,85.0,504.0,584.0,80.0,9
50106,17.0,85.0,504.0,584.0,80.0,9
50107,15.0,85.0,504.0,584.0,80.0,9
50108,12.0,82.0,504.0,584.0,80.0,5
50109,12.0,82.0,504.0,584.0,80.0,9
50110,12.0,82.0,504.0,584.0,80.0,9
50111,5.0,79.0,504.0,584.0,80.0,5
50112,3.0,79.0,504.0,584.0,80.0,9
50113,1.0,79.0,504.0,584.0,80.0,9
50114,0.0,79.0,504.0,584.0,80.0,9
60000,100.0,100.0,208.0,752.0,544.0,2
60001,100.0,100.0,216.0,744.0,528.0,2
60002,100.0,100.0,216.0,736.0,520.0,3
60003,100.0,100.0,224.0,728.0,504.0,2
60004,100.0,100.0,224.0,720.0,496.0,3
60005,100.0,100.0,224.0,712.0,488.0,3
60006,100.0,100.0,232.0,704.0,472.0,2
60007,100.0,100.0,232.0,696.0,464.0,3
60008,100.0,100.0,232.0,688.0,456.0,0
60009,100.0,100.0,240.0,680.0,440.0,2
60010,100.0,100.0,248.0,672.0,424.0,2
60011,100.0,100.0,256.0,664.0,408.0,2
60012,100.0,100.0,264.0,656.0,392.0,2
60013,100.0,100.0,272.0,648.0,376.0,2
60014,100.0,100.0,272.0,640.0,368.0,0
60015,100.0,100.0,280.0,632.0,352.0,2
60016,100.0,100.0,288.0,624.0,336.0,2
60017,100.0,100.0,296.0,616.0,320.0,2
60018,100.0,100.0,304.0,608.0,304.0,2
60019,100.0,100.0,312.0,600.0,288.0,2
60020,100.0,100.0,320.0,592.0,272.0,2
60021,100.0,100.0,328.0,584.0,256.0,2
60022,100.0,100.0,336.0,576.0,240.0,2
60023,100.0,100.0,344.0,568.0,224.0,2
60024,100.0,100.0,352.0,560.0,208.0,2
60025,100.0,100.0,360.0,552.0,192.0,2
60026,100.0,100.0,360.0,544.0,184.0,3
60027,100.0,100.0,368.0,552.0,184.0,2
60028,100.0,100.0,376.0,560.0,184.0,2
60029,100.0,100.0,376.0,560.0,184.0,3
60030,100.0,100.0,384.0,560.0,176.0,2
60031,100.0,100.0,384.0,568.0,184.0,6
60032,100.0,100.0,392.0,560.0,168.0,2
60033,100.0,100.0,392.0,552.0,160.0,3
60034,100.0,100.0,400.0,544.0,144.0,2
60035,100.0,100.0,400.0,544.0,144.0,5
60036,100.0,100.0,408.0,536.0,128.0,2
60037,100.0,100.0,408.0,528.0,120.0,6
60038,100.0,100.0,416.0,536.0,120.0,2
60039,100.0,100.0,416.0,528.0,112.0,5
60040,100.0,100.0,424.0,528.0,104.0,2
60041,100.0,100.0,432.0,520.0,88.0,2
60042,100.0,97.0,432.0,512.0,80.0,5
60043,97.0,97.0,432.0,512.0,80.0,0
60044,95.0,97.0,432.0,512.0,80.0,9
60045,95.0,97.0,432.0,512.0,80.0,9
60046,93.0,97.0,432.0,512.0,80.0,9
60047,86.0,94.0,432.0,512.0,80.0,5
60048,86.0,94.0,432.0,512.0,80.0,9
60049,86.0,94.0,432.0,512.0,80.0,9
60050,86.0,94.0,432.0,512.0,80.0,9
60051,79.0,94.0,432.0,512.0,80.0,0
60052,72.0,94.0,432.0,512.0,80.0,0
60053,72.0,94.0,432.0,512.0,80.0,9
60054,70.0,94.0,432.0,512.0,80.0,9
60055,68.0,94.0,432.0,512.0,80.0,9
60056,68.0,94.0,432.0,512.0,80.0,9
60057,61.0,94.0,432.0,512.0,80.0,0
60058,59.0,94.0,432.0,512.0,80.0,9
60059,59.0,94.0,432.0,512.0,80.0,9
60060,59.0,94.0,432.0,512.0,80.0,9
60061,59.0,94.0,432.0,512.0,80.0,9
60062,57.0,94.0,432.0,512.0,80.0,9
60063,57.0,94.0,432.0,512.0,80.0,9
60064,55.0,94.0,432.0,512.0,80.0,9
60065,48.0,91.0,432.0,512.0,80.0,5
60066,46.0,91.0,432.0,512.0,80.0,9
60067,46.0,91.0,432.0,512.0,80.0,9
60068,44.0,91.0,432.0,512.0,80.0,9
60069,37.0,88.0,432.0,512.0,80.0,5
60070,34.0,85.0,432.0,512.0,80.0,5
60071,32.0,85.0,432.0,512.0,80.0,9
60072,30.0,85.0,432.0,512.0,80.0,9
60073,28.0,85.0,432.0,512.0,80.0,9
60074,28.0,85.0,432.0,512.0,80.0,9
60075,25.0,82.0,432.0,512.0,80.0,5
60076,25.0,82.0,432.0,512.0,80.0,9
60077,18.0,82.0,432.0,512.0,80.0,3
60078,18.0,82.0,432.0,512.0,80.0,9
60079,15.0,82.0,432.0,512.0,80.0,0
60080,13.0,82.0,432.0,512.0,80.0,9
60081,11.0,82.0,432.0,512.0,80.0,9
60082,8.0,82.0,432.0,512.0,80.0,3
60083,8.0,82.0,432.0,512.0,80.0,9
60084,5.0,82.0,432.0,512.0,80.0,3
60085,0.0,82.0,432.0,512.0,80.0,0
70000,100.0,100.0,200.0,752.0,552.0,0
70001,100.0,100.0,200.0,744.0,544.0,3
70002,100.0,100.0,208.0,736.0,528.0,2
70003,100.0,100.0,216.0,728.0,512.0,2
70004,100.0,100.0,216.0,720.0,504.0,0
70005,100.0,100.0,224.0,712.0,488.0,2
70006,100.0,100.0,232.0,704.0,472.0,2
70007,100.0,100.0,232.0,696.0,464.0,0
70008,100.0,100.0,240.0,688.0,448.0,2
70009,100.0,100.0,248.0,680.0,432.0,2
70010,100.0,100.0,256.0,672.0,416.0,2
70011,100.0,100.0,256.0,664.0,408.0,3
70012,100.0,100.0,264.0,656.0,392.0,2
70013,100.0,100.0,272.0,648.0,376.0,2
70014,100.0,100.0,280.0,640.0,360.0,2
70015,100.0,100.0,280.0,632.0,352.0,0
70016,100.0,100.0,280.0,624.0,344.0,3
70017,100.0,100.0,280.0,616.0,336.0,3
70018,100.0,100.0,288.0,608.0,320.0,2
70019,100.0,100.0,288.0,600.0,312.0,3
70020,100.0,100.0,296.0,592.0,296.0,2
70021,100.0,100.0,304.0,584.0,280.0,2
70022,100.0,100.0,312.0,576.0,264.0,2
70023,100.0,100.0,320.0,568.0,248.0,2
70024,100.0,100.0,320.0,560.0,240.0,3
70025,100.0,100.0,320.0,552.0,232.0,0
70026,100.0,100.0,328.0,544.0,216.0,2
70027,100.0,100.0,336.0,536.0,200.0,2
70028,100.0,100.0,344.0,528.0,184.0,2
70029,100.0,100.0,352.0,520.0,168.0,2
70030,100.0,100.0,352.0,528.0,176.0,5
70031,100.0,100.0,352.0,520.0,168.0,5
70032,100.0,100.0,352.0,520.0,168.0,5
70033,100.0,100.0,352.0,520.0,168.0,8
70034,100.0,100.0,360.0,528.0,168.0,2
70035,100.0,100.0,368.0,528.0,160.0,2
70036,100.0,100.0,368.0,520.0,152.0,3
70037,100.0,100.0,376.0,512.0,136.0,2
70038,100.0,100.0,384.0,512.0,128.0,2
70039,100.0,100.0,384.0,512.0,128.0,8
70040,100.0,100.0,384.0,512.0,128.0,8
70041,100.0,100.0,392.0,520.0,128.0,2
70042,100.0,100.0,400.0,512.0,112.0,2
70043,100.0,100.0,400.0,520.0,120.0,7
70044,100.0,100.0,400.0,528.0,128.0,5
70045,100.0,100.0,400.0,536.0,136.0,3
70046,100.0,100.0,400.0,528.0,128.0,8
70047,100.0,100.0,408.0,520.0,112.0,2
70048,100.0,100.0,416.0,520.0,104.0,2
70049,100.0,100.0,424.0,528.0,104.0,2
70050,100.0,100.0,424.0,528.0,104.0,5
70051,100.0,100.0,424.0,536.0,112.0,5
70052,100.0,100.0,432.0,528.0,96.0,2
70053,100.0,100.0,440.0,520.0,80.0,2
70054,98.0,100.0,440.0,520.0,80.0,9
70055,98.0,100.0,440.0,520.0,80.0,9
70056,95.0,97.0,440.0,520.0,80.0,5
70057,88.0,97.0,440.0,520.0,80.0,0
70058,86.0,97.0,440.0,520.0,80.0,9
70059,79.0,94.0,440.0,520.0,80.0,5
70060,77.0,94.0,440.0,520.0,80.0,9
70061,75.0,94.0,440.0,520.0,80.0,9
70062,68.0,94.0,440.0,520.0,80.0,0
70063,66.0,94.0,440.0,520.0,80.0,9
70064,59.0,91.0,440.0,520.0,80.0,5
70065,56.0,91.0,440.0,520.0,80.0,0
70066,54.0,91.0,440.0,520.0,80.0,9
70067,52.0,91.0,440.0,520.0,80.0,9
70068,50.0,91.0,440.0,520.0,80.0,9
70069,50.0,91.0,440.0,520.0,80.0,9
70070,48.0,91.0,440.0,520.0,80.0,9
70071,46.0,91.0,440.0,520.0,80.0,9
70072,43.0,91.0,440.0,520.0,80.0,3
70073,41.0,91.0,440.0,520.0,80.0,9
70074,41.0,91.0,440.0,520.0,80.0,9
70075,39.0,91.0,440.0,520.0,80.0,9
70076,39.0,91.0,440.0,520.0,80.0,9
70077,32.0,91.0,440.0,520.0,80.0,0
70078,25.0,91.0,440.0,520.0,80.0,3
70079,25.0,91.0,440.0,520.0,80.0,9
70080,23.0,91.0,440.0,520.0,80.0,9
70081,21.0,91.0,440.0,520.0,80.0,9
70082,14.0,88.0,440.0,520.0,80.0,5
70083,12.0,88.0,440.0,520.0,80.0,9
70084,10.0,88.0,440.0,520.0,80.0,9
70085,8.0,88.0,440.0,520.0,80.0,9
70086,5.0,88.0,440.0,520.0,80.0,0
70087,0.0,85.0,440.0,520.0,80.0,5
80000,100.0,100.0,208.0,752.0,544.0,2
80001,100.0,100.0,208.0,744.0,536.0,3
80002,100.0,100.0,216.0,736.0,520.0,2
80003,100.0,100.0,216.0,728.0,512.0,0
80004,100.0,100.0,216.0,720.0,504.0,3
80005,100.0,100.0,224.0,712.0,488.0,2
80006,100.0,100.0,232.0,704.0,472.0,2
80007,100.0,100.0,240.0,696.0,456.0,2
80008,100.0,100.0,240.0,688.0,448.0,3
80009,100.0,100.0,248.0,680.0,432.0,2
80010,100.0,100.0,256.0,672.0,416.0,2
80011,100.0,100.0,256.0,664.0,408.0,3
80012,100.0,100.0,264.0,656.0,392.0,2
80013,100.0,100.0,272.0,648.0,376.0,2
80014,100.0,100.0,280.0,640.0,360.0,2
80015,100.0,100.0,288.0,632.0,344.0,2
80016,100.0,100.0,296.0,624.0,328.0,2
80017,100.0,100.0,296.0,616.0,320.0,0
80018,100.0,100.0,296.0,608.0,312.0,3
80019,100.0,100.0,304.0,600.0,296.0,2
80020,100.0,100.0,312.0,592.0,280.0,2
80021,100.0,100.0,320.0,584.0,264.0,2
80022,100.0,100.0,320.0,576.0,256.0,3
80023,100.0,100.0,328.0,568.0,240.0,2
80024,100.0,100.0,328.0,560.0,232.0,0
80025,100.0,100.0,328.0,552.0,224.0,3
80026,100.0,100.0,336.0,544.0,208.0,2
80027,100.0,100.0,344.0,536.0,192.0,2
80028,100.0,100.0,352.0,528.0,176.0,2
80029,100.0,100.0,360.0,520.0,160.0,2
80030,100.0,100.0,360.0,520.0,160.0,6
80031,100.0,100.0,360.0,512.0,152.0,3
80032,100.0,100.0,360.0,520.0,160.0,5
80033,100.0,100.0,368.0,520.0,152.0,2
80034,100.0,100.0,368.0,512.0,144.0,6
80035,100.0,100.0,376.0,520.0,144.0,2
80036,100.0,100.0,376.0,520.0,144.0,8
80037,100.0,100.0,376.0,528.0,152.0,8
80038,100.0,100.0,376.0,520.0,144.0,6
80039,100.0,100.0,384.0,512.0,128.0,2
80040,100.0,100.0,384.0,504.0,120.0,8
80041,100.0,100.0,384.0,512.0,128.0,3
80042,100.0,100.0,384.0,520.0,136.0,6
80043,100.0,100.0,384.0,512.0,128.0,8
80044,100.0,100.0,384.0,512.0,128.0,3
80045,100.0,100.0,384.0,520.0,136.0,7
80046,100.0,100.0,384.0,512.0,128.0,7
80047,100.0,100.0,384.0,504.0,120.0,8
80048,100.0,100.0,392.0,496.0,104.0,2
80049,100.0,100.0,400.0,488.0,88.0,2
80050,100.0,100.0,400.0,496.0,96.0,5
80051,100.0,100.0,408.0,488.0,80.0,2
80052,98.0,100.0,408.0,488.0,80.0,9
80053,96.0,100.0,408.0,488.0,80.0,9
80054,94.0,100.0,408.0,488.0,80.0,9
80055,91.0,97.0,408.0,488.0,80.0,5
80056,89.0,97.0,408.0,488.0,80.0,9
80057,86.0,97.0,408.0,488.0,80.0,0
80058,84.0,97.0,408.0,488.0,80.0,9
80059,82.0,97.0,408.0,488.0,80.0,9
80060,80.0,97.0,408.0,488.0,80.0,9
80061,78.0,97.0,408.0,488.0,80.0,9
80062,78.0,97.0,408.0,488.0,80.0,9
80063,71.0,94.0,408.0,488.0,80.0,5
80064,68.0,94.0,408.0,488.0,80.0,0
80065,66.0,94.0,408.0,488.0,80.0,9
80066,59.0,94.0,408.0,488.0,80.0,0
80067,59.0,94.0,408.0,488.0,80.0,9
80068,52.0,94.0,408.0,488.0,80.0,0
80069,45.0,94.0,408.0,488.0,80.0,0
80070,43.0,94.0,408.0,488.0,80.0,9
80071,36.0,94.0,408.0,488.0,80.0,3
80072,34.0,94.0,408.0,488.0,80.0,9
80073,32.0,94.0,408.0,488.0,80.0,9
80074,30.0,94.0,408.0,488.0,80.0,9
80075,30.0,94.0,408.0,488.0,80.0,9
80076,28.0,94.0,408.0,488.0,80.0,9
80077,28.0,94.0,408.0,488.0,80.0,9
80078,25.0,91.0,408.0,488.0,80.0,5
80079,18.0,91.0,408.0,488.0,80.0,3
80080,11.0,91.0,408.0,488.0,80.0,0
80081,9.0,91.0,408.0,488.0,80.0,9
80082,7.0,91.0,408.0,488.0,80.0,9
80083,0.0,88.0,408.0,488.0,80.0,5
90000,100.0,100.0,208.0,752.0,544.0,2
90001,100.0,100.0,216.0,744.0,528.0,2
90002,100.0,100.0,224.0,736.0,512.0,2
90003,100.0,100.0,232.0,728.0,496.0,2
90004,100.0,100.0,240.0,720.0,480.0,2
90005,100.0,100.0,240.0,712.0,472.0,0
90006,100.0,100.0,248.0,704.0,456.0,2
90007,100.0,100.0,256.0,696.0,440.0,2
90008,100.0,100.0,264.0,688.0,424.0,2
90009,100.0,100.0,264.0,680.0,416.0,3
90010,100.0,100.0,272.0,672.0,400.0,2
90011,100.0,100.0,280.0,664.0,384.0,2
90012,100.0,100.0,288.0,656.0,368.0,2
90013,100.0,100.0,296.0,648.0,352.0,2
90014,100.0,100.0,304.0,640.0,336.0,2
90015,100.0,100.0,312.0,632.0,320.0,2
90016,100.0,100.0,320.0,624.0,304.0,2
90017,100.0,100.0,328.0,616.0,288.0,2
90018,100.0,100.0,328.0,608.0,280.0,3
90019,100.0,100.0,336.0,600.0,264.0,2
90020,100.0,100.0,344.0,592.0,248.0,2
90021,100.0,100.0,344.0,584.0,240.0,3
90022,100.0,100.0,352.0,576.0,224.0,2
90023,100.0,100.0,352.0,568.0,216.0,3
90024,100.0,100.0,360.0,560.0,200.0,2
90025,100.0,100.0,360.0,552.0,192.0,3
90026,100.0,100.0,368.0,544.0,176.0,2
90027,100.0,100.0,368.0,552.0,184.0,3
90028,100.0,100.0,368.0,560.0,192.0,0
90029,100.0,100.0,376.0,552.0,176.0,2
90030,100.0,100.0,384.0,560.0,176.0,2
90031,100.0,100.0,384.0,560.0,176.0,3
90032,100.0,100.0,384.0,552.0,168.0,3
90033,100.0,100.0,392.0,560.0,168.0,2
90034,100.0,100.0,392.0,568.0,176.0,3
90035,100.0,100.0,392.0,568.0,176.0,6
90036,100.0,100.0,400.0,576.0,176.0,2
90037,100.0,100.0,408.0,584.0,176.0,2
90038,100.0,100.0,408.0,592.0,184.0,3
90039,100.0,100.0,416.0,592.0,176.0,2
90040,100.0,100.0,424.0,592.0,168.0,2
90041,100.0,100.0,424.0,600.0,176.0,3
90042,100.0,100.0,432.0,592.0,160.0,2
90043,100.0,100.0,440.0,584.0,144.0,2
90044,100.0,100.0,448.0,576.0,128.0,2
90045,100.0,100.0,448.0,576.0,128.0,3
90046,100.0,100.0,456.0,584.0,128.0,2
90047,100.0,100.0,464.0,584.0,120.0,2
90048,100.0,100.0,472.0,592.0,120.0,2
90049,100.0,100.0,472.0,600.0,128.0,7
90050,100.0,100.0,472.0,600.0,128.0,8
90051,100.0,100.0,480.0,608.0,128.0,2
90052,100.0,100.0,480.0,600.0,120.0,3
90053,100.0,100.0,480.0,600.0,120.0,8
90054,100.0,100.0,480.0,608.0,128.0,6
90055,100.0,100.0,480.0,608.0,128.0,7
90056,100.0,100.0,488.0,616.0,128.0,2
90057,100.0,100.0,496.0,608.0,112.0,2
90058,100.0,100.0,496.0,600.0,104.0,8
90059,100.0,100.0,504.0,592.0,88.0,2
90060,98.0,100.0,504.0,592.0,88.0,9
90061,98.0,100.0,504.0,584.0,80.0,9
90062,98.0,100.0,504.0,584.0,80.0,9
90063,96.0,100.0,504.0,584.0,80.0,9
90064,93.0,100.0,504.0,584.0,80.0,0
90065,93.0,100.0,504.0,584.0,80.0,9
90066,93.0,100.0,504.0,584.0,80.0,9
90067,91.0,100.0,504.0,584.0,80.0,9
90068,89.0,100.0,504.0,584.0,80.0,9
90069,82.0,100.0,504.0,584.0,80.0,0
90070,75.0,97.0,504.0,584.0,80.0,5
90071,75.0,97.0,504.0,584.0,80.0,9
90072,73.0,97.0,504.0,584.0,80.0,9
90073,71.0,97.0,504.0,584.0,80.0,9
90074,69.0,97.0,504.0,584.0,80.0,9
90075,67.0,97.0,504.0,584.0,80.0,9
90076,67.0,97.0,504.0,584.0,80.0,9
90077,64.0,97.0,504.0,584.0,80.0,0
90078,62.0,97.0,504.0,584.0,80.0,9
90079,62.0,97.0,504.0,584.0,80.0,9
90080,60.0,97.0,504.0,584.0,80.0,9
90081,60.0,97.0,504.0,584.0,80.0,9
90082,57.0,94.0,504.0,584.0,80.0,5
90083,54.0,91.0,504.0,584.0,80.0,5
90084,51.0,88.0,504.0,584.0,80.0,5
90085,49.0,88.0,504.0,584.0,80.0,9
90086,47.0,88.0,504.0,584.0,80.0,9
90087,45.0,88.0,504.0,584.0,80.0,9
90088,43.0,88.0,504.0,584.0,80.0,9
90089,36.0,85.0,504.0,584.0,80.0,5
90090,29.0,85.0,504.0,584.0,80.0,3
90091,26.0,82.0,504.0,584.0,80.0,5
90092,24.0,82.0,504.0,584.0,80.0,9
90093,22.0,82.0,504.0,584.0,80.0,9
90094,15.0,79.0,504.0,584.0,80.0,5
90095,15.0,79.0,504.0,584.0,80.0,9
90096,13.0,79.0,504.0,584.0,80.0,9
90097,6.0,79.0,504.0,584.0,80.0,0
90098,4.0,79.0,504.0,584.0,80.0,9
90099,2.0,79.0,504.0,584.0,80.0,9
90100,0.0,76.0,504.0,584.0,80.0,5
100000,100.0,100.0,208.0,752.0,544.0,2
100001,100.0,100.0,216.0,744.0,528.0,2
100002,100.0,100.0,224.0,736.0,512.0,2
100003,100.0,100.0,224.0,728.0,504.0,0
100004,100.0,100.0,232.0,720.0,488.0,2
100005,100.0,100.0,240.0,712.0,472.0,2
100006,100.0,100.0,240.0,704.0,464.0,3
100007,100.0,100.0,248.0,696.0,448.0,2
100008,100.0,100.0,256.0,688.0,432.0,2
100009,100.0,100.0,264.0,680.0,416.0,2
100010,100.0,100.0,264.0,672.0,408.0,0
100011,100.0,100.0,272.0,664.0,392.0,2
100012,100.0,100.0,280.0,656.0,376.0,2
100013,100.0,100.0,288.0,648.0,360.0,2
100014,100.0,100.0,288.0,640.0,352.0,3
100015,100.0,100.0,296.0,632.0,336.0,2
100016,100.0,100.0,304.0,624.0,320.0,2
100017,100.0,100.0,304.0,616.0,312.0,3
100018,100.0,100.0,304.0,608.0,304.0,0
100019,100.0,100.0,312.0,600.0,288.0,2
100020,100.0,100.0,320.0,592.0,272.0,2
100021,100.0,100.0,328.0,584.0,256.0,2
100022,100.0,100.0,336.0,576.0,240.0,2
100023,100.0,100.0,336.0,568.0,232.0,3
100024,100.0,100.0,344.0,560.0,216.0,2
100025,100.0,100.0,352.0,552.0,200.0,2
100026,100.0,100.0,360.0,552.0,192.0,2
100027,100.0,100.0,368.0,560.0,192.0,2
100028,100.0,100.0,368.0,568.0,200.0,0
100029,100.0,100.0,376.0,568.0,192.0,2
100030,100.0,100.0,384.0,576.0,192.0,2
100031,100.0,100.0,392.0,584.0,192.0,2
100032,100.0,100.0,400.0,592.0,192.0,2
100033,100.0,100.0,400.0,584.0,184.0,0
100034,100.0,100.0,408.0,592.0,184.0,2
100035,100.0,100.0,416.0,600.0,184.0,2
100036,100.0,100.0,424.0,592.0,168.0,2
100037,100.0,100.0,424.0,584.0,160.0,7
100038,100.0,100.0,424.0,592.0,168.0,6
100039,100.0,100.0,432.0,600.0,168.0,2
100040,100.0,100.0,440.0,592.0,152.0,2
100041,100.0,100.0,440.0,592.0,152.0,3
100042,100.0,100.0,448.0,592.0,144.0,2
100043,100.0,100.0,448.0,592.0,144.0,6
100044,100.0,100.0,448.0,584.0,136.0,5
100045,100.0,100.0,448.0,576.0,128.0,3
100046,100.0,100.0,448.0,584.0,136.0,3
100047,100.0,100.0,448.0,584.0,136.0,8
100048,100.0,100.0,448.0,584.0,136.0,7
100049,100.0,100.0,448.0,592.0,144.0,5
100050,100.0,100.0,456.0,584.0,128.0,2
100051,100.0,100.0,456.0,592.0,136.0,3
100052,100.0,100.0,456.0,584.0,128.0,8
100053,100.0,100.0,464.0,576.0,112.0,2
100054,100.0,100.0,464.0,584.0,120.0,6
100055,100.0,100.0,464.0,584.0,120.0,3
100056,100.0,100.0,472.0,576.0,104.0,2
100057,100.0,100.0,480.0,584.0,104.0,2
100058,100.0,100.0,488.0,592.0,104.0,2
100059,100.0,100.0,496.0,592.0,96.0,2
100060,100.0,100.0,496.0,600.0,104.0,7
100061,100.0,100.0,504.0,592.0,88.0,2
100062,100.0,100.0,504.0,600.0,96.0,5
100063,100.0,100.0,504.0,608.0,104.0,8
100064,100.0,100.0,512.0,616.0,104.0,2
100065,100.0,100.0,512.0,624.0,112.0,8
100066,100.0,100.0,512.0,632.0,120.0,5
100067,100.0,100.0,520.0,640.0,120.0,2
100068,100.0,100.0,528.0,648.0,120.0,2
100069,100.0,100.0,528.0,656.0,128.0,7
100070,100.0,100.0,528.0,648.0,120.0,5
100071,100.0,100.0,536.0,648.0,112.0,2
100072,100.0,100.0,536.0,648.0,112.0,8
100073,100.0,100.0,544.0,648.0,104.0,2
100074,100.0,100.0,544.0,640.0,96.0,3
100075,100.0,100.0,552.0,648.0,96.0,2
100076,100.0,100.0,560.0,656.0,96.0,2
100077,100.0,97.0,560.0,648.0,88.0,7
100078,100.0,97.0,560.0,656.0,96.0,9
100079,100.0,97.0,560.0,648.0,88.0,3
100080,98.0,97.0,560.0,648.0,88.0,9
100081,98.0,94.0,560.0,640.0,80.0,5
100082,98.0,94.0,560.0,640.0,80.0,9
100083,95.0,94.0,560.0,640.0,80.0,0
100084,95.0,94.0,560.0,640.0,80.0,9
100085,92.0,94.0,560.0,640.0,80.0,0
100086,85.0,94.0,560.0,640.0,80.0,0
100087,83.0,94.0,560.0,640.0,80.0,9
100088,80.0,91.0,560.0,640.0,80.0,5
100089,78.0,91.0,560.0,640.0,80.0,9
100090,76.0,91.0,560.0,640.0,80.0,9
100091,74.0,91.0,560.0,640.0,80.0,9
100092,67.0,88.0,560.0,640.0,80.0,5
100093,65.0,88.0,560.0,640.0,80.0,9
100094,58.0,85.0,560.0,640.0,80.0,5
100095,58.0,85.0,560.0,640.0,80.0,9
100096,58.0,85.0,560.0,640.0,80.0,9
100097,51.0,82.0,560.0,640.0,80.0,5
100098,49.0,82.0,560.0,640.0,80.0,9
100099,47.0,82.0,560.0,640.0,80.0,9
100100,45.0,82.0,560.0,640.0,80.0,9
100101,43.0,82.0,560.0,640.0,80.0,9
100102,41.0,82.0,560.0,640.0,80.0,9
100103,39.0,82.0,560.0,640.0,80.0,9
100104,37.0,82.0,560.0,640.0,80.0,9
100105,35.0,82.0,560.0,640.0,80.0,9
100106,33.0,82.0,560.0,640.0,80.0,9
100107,33.0,82.0,560.0,640.0,80.0,9
100108,31.0,82.0,560.0,640.0,80.0,9
100109,29.0,82.0,560.0,640.0,80.0,9
100110,27.0,82.0,560.0,640.0,80.0,9
100111,25.0,82.0,560.0,640.0,80.0,9
100112,23.0,82.0,560.0,640.0,80.0,9
100113,23.0,82.0,560.0,640.0,80.0,9
100114,20.0,79.0,560.0,640.0,80.0,5
100115,20.0,79.0,560.0,640.0,80.0,9
100116,13.0,76.0,560.0,640.0,80.0,5
100117,11.0,76.0,560.0,640.0,80.0,9
100118,11.0,76.0,560.0,640.0,80.0,9
100119,9.0,76.0,560.0,640.0,80.0,9
100120,7.0,76.0,560.0,640.0,80.0,9
100121,5.0,76.0,560.0,640.0,80.0,9
100122,3.0,76.0,560.0,640.0,80.0,9
100123,1.0,76.0,560.0,640.0,80.0,9
100124,0.0,76.0,560.0,640.0,80.0,0
110000,100.0,100.0,208.0,752.0,544.0,2
110001,100.0,100.0,208.0,744.0,536.0,0
110002,100.0,100.0,216.0,736.0,520.0,2
110003,100.0,100.0,224.0,728.0,504.0,2
110004,100.0,100.0,224.0,720.0,496.0,3
110005,100.0,100.0,232.0,712.0,480.0,2
110006,100.0,100.0,232.0,704.0,472.0,3
110007,100.0,100.0,240.0,696.0,456.0,2
110008,100.0,100.0,248.0,688.0,440.0,2
110009,100.0,100.0,256.0,680.0,424.0,2
110010,100.0,100.0,264.0,672.0,408.0,2
110011,100.0,100.0,272.0,664.0,392.0,2
110012,100.0,100.0,272.0,656.0,384.0,3
110013,100.0,100.0,280.0,648.0,368.0,2
110014,100.0,100.0,288.0,640.0,352.0,2
110015,100.0,100.0,296.0,632.0,336.0,2
110016,100.0,100.0,304.0,624.0,320.0,2
110017,100.0,100.0,312.0,616.0,304.0,2
110018,100.0,100.0,320.0,608.0,288.0,2
110019,100.0,100.0,328.0,600.0,272.0,2
110020,100.0,100.0,328.0,592.0,264.0,0
110021,100.0,100.0,328.0,584.0,256.0,3
110022,100.0,100.0,328.0,576.0,248.0,0
110023,100.0,100.0,336.0,568.0,232.0,2
110024,100.0,100.0,344.0,560.0,216.0,2
110025,100.0,100.0,344.0,552.0,208.0,3
110026,100.0,100.0,352.0,544.0,192.0,2
110027,100.0,100.0,360.0,552.0,192.0,2
110028,100.0,100.0,368.0,560.0,192.0,2
110029,100.0,100.0,376.0,568.0,192.0,2
110030,100.0,100.0,376.0,560.0,184.0,3
110031,100.0,100.0,384.0,560.0,176.0,2
110032,100.0,100.0,392.0,560.0,168.0,2
110033,100.0,100.0,400.0,552.0,152.0,2
110034,100.0,100.0,400.0,544.0,144.0,8
